timestamp,text,,,,,
12/16/2021 4:26,@danawallet cek lagi,,,,,
12/16/2021 4:23,@danawallet emang tai bgt gajelas tiba” bekuin saldo org. Taugasih pentingnya itu duit gmna kalo mau d pake!,,,,,
12/16/2021 4:23,@cadbuurrry @danawallet Tinggalkan dana sebelum menyesal. Pake bank digital semua transaksi gratis dan bebas adm,,,,,
12/16/2021 4:22,@danawallet Lama bgt. 👎🏻👎🏻👎🏻👎🏻👎🏻 orang mau pake jugak.  Bikin Jengkel bgt,,,,,
12/16/2021 4:18,@danawallet gak berguna sist, better balikin duit gue sekarang juga daripada gue makin geram.,,,,
12/16/2021 4:09,@danawallet Halooo, bagaimana kelanjutan top up saya yg pending? Dari pihak bank mandiri disuruh hubungi Dana. Gima… https://t.co/dweMSPqNih,,,,
12/16/2021 4:07,@danawallet Email aja lah, tod.,,,,
12/16/2021 3:58,@bukalapak @mitra_bukalapak @kemkominfo @ojkindonesia @danawallet juga sama saja,,,,,
12/16/2021 3:12,bagi orang jualan atau usaha, uang tidak berputar itu kerugian, masa @bukalapak @danawallet gitu aja ga paham.,,,
12/16/2021 3:07,@danawallet hallo dana, kenapa akun aku dibekukan ya? Padahal baru mau login. Soalnya itu ada dana bisnisnya. Makasih,,,,
12/16/2021 2:55,@ojkindonesia tolong dong, @danawallet ini diurusin. dia suka ngerugiin customernya dengan cara bekuin akun dadakan… https://t.co/7m37uptdIa,,,,
12/16/2021 2:50,@SSchnellHendric @KresnaIsmail @danawallet mjb juga. akun temen gue 4 bulan kaya gini, &amp; akun gue kaya gini juga ud… https://t.co/ZuMrhd9fuC,,,,
12/16/2021 2:46,@danawallet halah, tangani apaan. noh, gue telepon ke cs ada 4x juga gak ada jalan keluarnya. emang suka nilep duit customer ya WKWKWK,,,
12/16/2021 2:42,@ajiaznan @tix_id @danawallet sengaja.,,,,,
12/16/2021 2:38,dahlah perkara uang gocap gipagi jadi ngomel. cukup tai aja ama @tix_id dan @danawallet ,,,,,
12/16/2021 2:37,RT @danawallet: Udah tau belum goals kamu tahun depan apa? Yuk wujudin impian kamu pakai DANA Goals aja yuk. Biar lebih praktis dan siap ca…,,,,,
12/16/2021 2:37,RT @danawallet: TemanDANA, tahukah kamu bahwa penyakit jantung merupakan salah satu penyebab kematian utama bagi pria dan wanita di Indones…,,,,
12/16/2021 2:37,RT @danawallet: Yukkk yang mau dapetin Speaker Harman Kardon Onyx Studio 4 langsung ikutan giveaway di YouTube DANA Indonesia! Tungguin pen…,,,,,
12/16/2021 2:37,RT @danawallet: TemanDANA, kami mengerti bahwa sebagai seorang pengusaha, tidak ada yang suka ketika bisnis mereka mendapat ulasan buruk. N…,,,
12/16/2021 2:37,RT @danawallet: Bukan main proteksinya, DANA siap jagain semua transaksi kamu. Pastinya nyaman dan aman karena ada DANA Protection. Mulai d…,,,,
12/16/2021 2:37,RT @danawallet: Yuk bisa yuk kawan! Semangat wujudin goals yang kamu rencanain yuk~ Biar wujudin goalsnya lebih nyaman, kamu bisa pakai DAN…,,,,
12/16/2021 2:37,RT @danawallet: TemanDANA yang tech-savvy dan punya minat untuk belajar soal industri perbankan digital, yuk ikuti acara DANA Connect berju…,,,,
12/16/2021 2:37,RT @danawallet: 2022 sebentar lagi, yuk kita coba ubah mindset finansial biar semua tujuan dan impian bisa kita wujudin. Jangan lupa nabung…,,,,
12/16/2021 2:37,RT @danawallet: Selamat hari Senin! Rayakan 12.12 bareng @bukalapak dengan belanja dan dapet GRATIS Ongkir 😍. Cek caranya di atas ini yaaa,…,,,,
12/16/2021 2:37,RT @danawallet: Sssttt! Ada cara canggih buat Kirim Uang nih. Sekarang kamu bisa pilih transfer pakai Saldo DANA atau Kartu Debit di DANA l…,,,,,
12/16/2021 2:37,RT @danawallet: Seiring berjalannya waktu, kamu mungkin melihat perbedaan antara dirimu yang dulu dan dirimu yang sekarang. Perubahan rasan…,,,,
12/16/2021 2:32,kok bisa ada bacaan refund tapi saldo ganambah? ,,,,,
12/16/2021 2:30,haii cdm yaa @danawallet,,,,,
12/16/2021 2:17,transfer dari dana ke rek mandiri sampe skrng saldonya ga masuk. udah lapor ke resolution center juga gaada respon,… https://t.co/e7giuWoo9P,,,,
12/16/2021 1:44,@danawallet Duh duh ribet amat , harus lapor sana sini,,,,
12/16/2021 1:38,@danawallet ini kenapa pakai OTP no lama padahal sudah diganti payah banget ni dana https://t.co/ruTGVJgu1Y,,,,,
12/16/2021 1:09,Gagal Tarik Tunai dari DANA ke ATM BCA - https://t.co/iftGhq7KGi CC @danawallet @bank_indonesia,,,,,
12/15/2021 23:05,@danawallet Halo min sampe skg gk ada update lo1,,,,,
12/15/2021 20:15,@saturnkisse @svbscribe @beamessages @danawallet min tolong baca ini 😭 perketat lagi keamanannya buat dana ya, soal… https://t.co/sLScSx4sZu,,,,
12/15/2021 19:38,@danawallet hallo dana, saya mau transfer ke bca kenapa tidak bisa yaa, tulisan alasan keamanan, tlp ga bisa, chat… https://t.co/u6ZJAvWeUn,
12/15/2021 19:31,Halo min, barusan saya top up data, dan katanya transaksi berhasil. Tapi duitnya kok gak masuk ya? @danawallet,,,
12/15/2021 19:23,@danawallet EROR MINNN MAU QR PDAHAL,,,,,
12/15/2021 19:23,Dana lagi down kah? @danawallet  saya mau cek saldo saja gak bisa,,,,,
12/15/2021 18:47,@danawallet Kok gk bisa isi pulsa indosat sih minn,,,,,
12/15/2021 17:32,@nesverland @beamessages @danawallet tolong dong om @danawallet jadi takut nih pake dana😫,,,,,
12/15/2021 17:12,@danawallet tolong cek dm ya besok pagi,,,,,
12/15/2021 17:02,@beamessages @danawallet  mohon pengecekannya min, jika seperti ini, sangat merugikan para penjual kecil min.,,,
12/15/2021 16:47,@MiftaZet97 @danawallet @smartfrenworld @vidiodotcom @kemkominfo Udah berminggu minggu,,,,,
12/15/2021 16:47,RT @MiftaZet97: @DevoAyu @danawallet @smartfrenworld @vidiodotcom @kemkominfo Saya mendukung kak.. dana parah,,,,,
12/15/2021 16:44,@danawallet banyak cingcong. Cek dm.,,,,,
12/15/2021 16:43,Malam Kak, ini saya tadi transfer ke bank lain via Dana tp kok di sistemnya nggak ada riwayat dan dana nggak masuk… https://t.co/KpJDcSDks5,,,,
12/15/2021 16:24,@HermantoUsman3 @ovo_id @danawallet Saya nggak, dari tanggal 6 kemarin dana saya ga bisa di pake transaksi.,,,,
12/15/2021 15:46,@danawallet tiru ewallet lain dah, kaya PayPal. minimal kalo elu emang bekuin akun gua dengan no reasons, lu tf dui… https://t.co/W7iwacJPjQ,,,
12/15/2021 15:43,@danawallet giveaway pake duit customer yang lu tahan karena pembekuan akun gak jelas itu, iya?,,,,
12/15/2021 15:42,@danawallet daripada promosi mulu, lu urusin duit gue yang lu tilep gara gara pembekuan gaje yang gak beralasan. GI… https://t.co/K1XLcwN1ju,,,,
12/15/2021 15:04,Benr2 slowresp gajelas tinggal tahap akhir tpi responnya gtu2 aja gaada kelanjutan @danawallet kecewa sih masa uang… https://t.co/j6cEiZHeho,,,,,
12/15/2021 14:46,@danawallet fitur kirim uang lagi gangguan yah?,,,,,
12/15/2021 13:35,@nodiwifeyyy @danawallet Ya siapa jg yang bakal ngebales jam 3 pagi anjir,,,,,
12/15/2021 12:53,@Donibanget12 @danawallet Csnya aja robot semua selalu #PenuhDrama,,,,,
12/15/2021 12:52,@alfamart saya bayar dobel loh buat transaksi ini. sekali pake @danawallet @danasupport, sekali lagi bayar tunai ke… https://t.co/ESDZ8ljiIN,,,,
12/15/2021 12:41,RT @danawallet: Hai, TemanDANA. Waktunya giveaway #DaysinDANATreats, nih. Menyambut tahun baru, yuk, ikutan giveaway spesial tahunan ini. C…,
12/15/2021 12:40,RT @danawallet: Hai, TemanDANA. Waktunya giveaway #DaysinDANATreats, nih. Menyambut tahun baru, yuk, ikutan giveaway spesial tahunan ini. C…,
12/15/2021 12:37,@danawallet Udah 17 hari bangsat @danawallet  udah gua telp cs dana udah gua email . Sampe sekrang gak ada hasil bo… https://t.co/lKw2W7C4Aj,,,,,
12/15/2021 12:33,@danawallet Selamat malam,,,,,
12/15/2021 12:16,@abdidassler @danawallet Emaanaaggg.. ga ada guna bgt twitter dan wa. Bingung karyawannya ada apa engga si,,,,,
12/15/2021 12:14,@danawallet sumpah ya baru bgt trsnfer tp pending gini.kocak bgt woyyy pshal saldo ud NOL.. TLG KONGFIRMASI YAA DIS… https://t.co/Q8qHyWWLSz,,,,,
12/15/2021 12:09,@MataPublik2 @danawallet Gimana @danawallet tolong di perjelas. Udah lapor kemana mana masa sibuk semua,,,,,
12/15/2021 12:09,RT @MataPublik2: Heran deh sama @danawallet apknya masa nggk ada menu logout aneh bgt. Udah hubungin di ig nggk ada sautannya, di watsapp s…,,,,
12/15/2021 12:07,RT @MataPublik2: Heran deh sama @danawallet apknya masa nggk ada menu logout aneh bgt. Udah hubungin di ig nggk ada sautannya, di watsapp s…,,,,
12/15/2021 12:07,@MataPublik2 @danawallet Waah sekelas dana masa nggk ada menu logout sih aneh @danawallet,,,,,
12/15/2021 12:04,@MataPublik2 @danawallet Waah parah nih @danawallet,,,,,
12/15/2021 12:03,@danawallet Tolong yah itu customer service nya di jawab, wa saya  ga di balas.. Saya kirim uang dari dana ke BNI p… https://t.co/CZNjJDfmiz,,,,
12/15/2021 12:02,RT @danawallet: Hai, TemanDANA. Waktunya giveaway #DaysinDANATreats, nih. Menyambut tahun baru, yuk, ikutan giveaway spesial tahunan ini. C…,
12/15/2021 12:01,@ddavidto @Thoriqriki2 @danawallet Itu balik ke saldo kita gasi.. Soalnya ini dititipin tf kok malah ketempuhan ga… https://t.co/Wo9GsbcaCX,,,,,
12/15/2021 11:48,@danawallet min.. system busy mulu nih, abis top up tp gamuncul di saldo dana nya..,,,,
12/15/2021 11:43,@danawallet Hai kak, Dana Kok diem2 ngecek local ip address router ya 🙃 https://t.co/WfPj4XKrNB,,,,
12/15/2021 11:35,@ddavidto @danawallet YaAllah sama saya juga ka, cukup kirim bukti rekening koran yg bersangkutan aja kan ka ?,,,,
12/15/2021 11:25,Aplikasi bobrok ,,,,,
12/15/2021 11:22,@danawallet barusan saya tidak bisa order pulsa senilai 50.000 untuk indosat .. katanya suruh hub cs dana,,,,,
12/15/2021 11:01,@danawallet Min cek dm dong, tks,,,,
12/15/2021 10:52,Lo harusnya mikir @danawallet  di apk lu banyak banget yg ngasih bintang 1. Karna saking bobroknya pelayanan lu. Dasar maling,,,,,
12/15/2021 10:46,Anjing kau yah @danawallet  udah hari ke 17 bangsat belom ada uang gua balik. Makan duit haram lo,,,,,
12/15/2021 10:32,@Thoriqriki2 @danawallet udah barusan, ngendap udah mulai tgl 11 kmren,,,,
12/15/2021 10:05,Email ga ada respon. DM Twitter yg jawab bot, nyaranin WA. WA antrian penuh, sarankan pengaduan via App. Gitu aja t… https://t.co/NAH175542R,,,
12/15/2021 9:59,@danawallet halo kak mau tanya berarti promo ini bisa dapat 2x cashback per bulan ya? (Jadi bisa dapat cahsback 2x… https://t.co/BTHeYfVxMa,,,,,
12/15/2021 9:56,@danawallet Min, please menurut Bank Mandiri top up saya nyangkut dari dananya. Bukan dr pihak mandiri, mohon untuk… https://t.co/XGjR5bf9aA,,,
12/15/2021 9:21,Apa salah ku, buka aplikasi @danawallet koq lemot 😪🤧 https://t.co/II1mXcii7z,,,,
12/15/2021 9:18,@danawallet Ini kok lemot sekali ya responnya? @ojkindonesia,,,,,
12/15/2021 9:09,@danawallet Selamat sore min. Mohon cek dm. Terimakasih min.,,,,,
12/15/2021 9:01,@danawallet Sudah coba contact, namun tidak ada jawaban/respon. Mohon informasinya, karena s/d hari ini dana tsb be… https://t.co/FPHtGrqXAU,,,
12/15/2021 8:53,@danasupport @danasupport @danawallet Selamat sore ditunggu pengembalian dana atas refund saya ini. CS nya sama sek… https://t.co/QZJ29MNmue,,,,,
12/15/2021 8:47,@danawallet Dear Team Dana, terkait pelaporan saya. Untuk saldo top up yang terkirim 1x, sampai dg saat ini saldo t… https://t.co/WGWqr2jQSq,,,
12/15/2021 8:44,@danawallet Makasih responnya min 🙏🏼,,,,,
12/15/2021 8:40,@danawallet tolong cek DM min~,,,,,
12/15/2021 7:58,@danawallet bebas ujian bebas ribet yuk pakai dana aja,,,,,
12/15/2021 7:55,@danawallet donasi paling bahagia share link daget di dana aja sih kalo saya,,,,,
12/15/2021 7:51,@danawallet Hanya di dana yang pasti hemat,,,,,
12/15/2021 7:49,@danawallet @MaybankID @Uobcards @PermataBank promo promo diskon hanya di DANA,,,,,
12/15/2021 7:48,@danawallet goals tahun depan semoga tercapai, dan selalu pakai dana goals dong,,,,
12/15/2021 7:46,@danawallet dengarkan kata hati yuk para wanita , semoga bahagia selalu,,,,
12/15/2021 7:46,@danawallet @Dana done ikutan dong di youtube dana bismillah rezeki,,,,,
12/15/2021 7:44,@danawallet semangat bangun bisnis transaksi pakai dana,,,,,
12/15/2021 7:41,@danawallet bebas cemas pakai dana pasti Aman banget,,,,,
12/15/2021 7:40,@danawallet semoga goals impian tercapai dengan bantuan dana goals,,,,,
12/15/2021 7:39,@danawallet @bukalapak asyikk gratis ongkir belanja pakai dana aja,,,,,
12/15/2021 7:38,@danawallet keren banget nih dana acaranya,,,,,
12/15/2021 7:36,@danawallet Halah bot teros komplain gk dibales2,,,,,
12/15/2021 7:36,@danawallet bismillah list target impian di DANA GOALS dan semoga impian tercapai,,,,,
12/15/2021 7:35,RT @danawallet: Nah kalo di buru-buru emang gak enak, jadi buat urusan Kirim Uang yang paling praktis &amp; cepat ya pakai DANA aja ya. Bisa Ki…,,,,
12/15/2021 7:35,@danawallet langsung transfer pakai DANA hidup jadi bebas drama,,,,,
12/15/2021 7:33,@danawallet Keren banget pakai DANA fleksibel banget,,,,,
12/15/2021 7:28,@TALITAK83760076 @danawallet @ganjarpranowo @ojkindonesia @DivHumas_Polri @jokowi walaupun uangnya ga seberapa juga… https://t.co/NEpBGtpOwi,,,,,
12/15/2021 7:27,@chansykaskus @danawallet sinting banget,,,,,
12/15/2021 7:27,@wonwoonisasi @danawallet gila kan? masa jam 3 pagi gue harus ngeladenin cs?,,,,,
12/15/2021 7:09,@danawallet ka please banget dana saya ke tahan ini :((,,,,,
12/15/2021 6:51,yakin nih @bukalapak @mitra_bukalapak @danawallet kalau kena ke orang hukum kayanya habis tuh, nyepelein gitu!,,,,
12/15/2021 6:42,@nodiwifeyyy @danawallet Hahaha sama donk nasibnya, uang sy jg tdk dikembalikan nih. DANA cuma tipu2 &amp; janji2 aja.… https://t.co/qKqLP8Nusi,,,,
12/15/2021 6:37,@danawallet Sudah saya hubungi kemana mana namun tidak ada tanggapan @danawallet huft kok bisa begitu yaa,,,,,
12/15/2021 6:24,Promonya dana makin hari makin ngertiin gue banget siiiih. Makin suka banget nih sama dana. Sekarang apa2 gue andel… https://t.co/2pBY9uHyMV,,,,,
12/15/2021 6:19,Gue setuju banget sama fitur ini karna jaman sekarang transaksi cashless emang harus lebih praktis. Kalo ribet teru… https://t.co/0jkwgu7yQK,,,,,
12/15/2021 6:17,@anjellic_ @ddavidto @danawallet Sudah brp hari saldo nya ngendap?,,,,,
12/15/2021 6:16,@ddavidto @danawallet Sudah balik blom uangnya? Punya saya juga kena masalah yg sama, 2jt an lgi,,,,
12/15/2021 6:14,@danawallet Mohon bantu masalah saya dongggg,,,,,
12/15/2021 6:09,@potatochipssy @danawallet Ooo ngalamin masalah juga ya dgn DANA? Sm donk nih uang aku 614.000 gk dipulang2in loh.… https://t.co/DlClfAPsCi,,,,,
12/15/2021 6:05,@danawallet @danasupport KAPAN UANG SAYA AKAN DI CASH OUT. SUDAH 1 BLN HANYA JANJI2 SAJA. SETIAP EMAIL YG KIRIM BED… https://t.co/D0d0thPxjA,,,,,
12/15/2021 6:01,@danawallet duitku udah balik min barusan, baru masuk ke akun shopeepay ku, buat yg lain segera laporan via email a… https://t.co/ocwQQaXmqA,,,
12/15/2021 6:01,@MediaKonsumenID @danawallet @Telkomsel @AXISgsm @kontakBRI @bank_indonesia @instagram @WhatsApp Dana emang super d… https://t.co/yNcwRmB1Bn,,,,,
12/15/2021 6:01,RT @MediaKonsumenID: Modus Penipuan Olshop di Instagram; Transfer ke Akun DANA, Kerugian 23 Juta Rupiah - https://t.co/9thB6VdAIN CC @danaw…,,,,
12/15/2021 5:43,@danawallet min knp system busy terus, saya ga bisa login. Urgent nih mau top up 😭,,,,
12/15/2021 5:42,Modus Penipuan Olshop di Instagram; Transfer ke Akun DANA, Kerugian 23 Juta Rupiah - https://t.co/9thB6VdAIN CC… https://t.co/jkFxzTXqTw,,,,
12/15/2021 5:14,@danawallet Halo, Dana. Di Instagram kok banyak komplain mengenai top-up deposit ya?,,,,
12/15/2021 5:10,@nodiwifeyyy @danawallet ini aneh sih dah lewat (bgt) jam kerja..,,,,,
12/15/2021 5:03,ini bneran staff @danawallet?? https://t.co/iQ5TSLdEgA,,,,,
12/15/2021 4:58,@nodiwifeyyy @danawallet emang cs dana radarada https://t.co/mUblGdrATd,,,,,
12/15/2021 4:55,mentang2 sama orang biasa ni @bukalapak @mitra_bukalapak @danawallet nyepelein.,,,,,
12/15/2021 4:54,@danawallet Min, boleh dijelasin ga ini trouble kenapa saya tf uang ga keproses butuh cepet tapi malah suruh nunggu… https://t.co/E7aILsmVlf,,,,
12/15/2021 4:37,@potatochipssy @danawallet @bukalapak mjb. dah buat laporan lewat email nder? kl udh, ditunggu ja. nnti diprosesnya… https://t.co/nT2kG6epHn,,,,
12/15/2021 4:35,trs gue harus nunggu sambil begadang gitu? sinting masa baru di respon jam 3 pagi? @danawallet https://t.co/dcgib8FJKv,,,,,
12/15/2021 4:34,@danawallet Lama banget responnya. Urgent banget uangnya lagi dibutuhin. Udah 3 minggu loh uangnya gak masuk dan ga… https://t.co/VngC0nd6qR,,,,,
12/15/2021 4:32,@_ggttaa_ @danawallet mjb nder. dah buat laporan lewat email brarti? kl udh, ditunggu ja. tu diprosesnya ngikutin u… https://t.co/hu0oHHXGAq,,,,
12/15/2021 4:26,@danawallet Lagi banyak drama nih dana , guabjuga mau complein dsini,,,,
12/15/2021 4:21,Dari 23 November loh uangnya gak masuk ke Dana @danawallet .,,,,,
12/15/2021 4:18,@danawallet min inituh emang selama ini responnya? Sehari 1 respon? Udah dm diminta email juga engga ada email masu… https://t.co/hrYK46XACG,,,,,
12/15/2021 4:15,@danawallet ka, kmrn Ini blm bisa, tolong segera diproses ya ka? https://t.co/L6biqc8isJ,,,
12/15/2021 3:55,@danawallet tolong secepatnya dong min, 60.000 tuh gak sedikit . . .,,,,
12/15/2021 3:55,Heran deh sama @danawallet apknya masa nggk ada menu logout aneh bgt. Udah hubungin di ig nggk ada sautannya, di wa… https://t.co/oqiXmMLpxc,,,,
12/15/2021 3:51,@danawallet @potatochipssy Ayo lah min. Itu uang mungkin buat lu ga seberapa. Tp buat kita setidak nya memperpanjan… https://t.co/0MxIvIaZgT,,,,,
12/15/2021 3:48,@danasupport tidak membantu sama sekali respon tidak ada, di whatsapp kita tanya berbelit2 seperti tidak mau mengur… https://t.co/h7hS300Jan,,,,
12/15/2021 3:33,@vrdhmrh @danawallet Alhamdulillah,,,,,
12/15/2021 2:55,Lambatnya DANA dalam Menangani Keluhan Konsumen - https://t.co/27gy1NALwV CC @danawallet,,,,,
12/15/2021 2:53,@danawallet Berubah jadi lebih bijaksana dengan cara pilih dana,,,,,
12/15/2021 2:50,@todayis_pat @danawallet cek update, hapus cache bro. restart hape jg. kl msh blm bs jg, cb install lg ja aplikasi… https://t.co/D5PfsIQVmi,,,
12/15/2021 2:43,RT @RRuelleBill: @mayanoia @danawallet mjb nder, saranku sih tunggu aja. udah dibls csnya kan ma udh kirim bukti mutasi? itu dh masuk antri…,,,,
12/15/2021 2:42,@mayanoia @danawallet mjb nder, saranku sih tunggu aja. udah dibls csnya kan ma udh kirim bukti mutasi? itu dh masu… https://t.co/nUCPegumMd,,,,
12/15/2021 2:14,2x24jam dana masih blm kekirim @danawallet bagaimana nih kok lama sekali https://t.co/dodyiVKreb,,,,,
12/15/2021 1:35,@danawallet hallo cs dana, mau nanya dong kenapa keluhan mengenai transfer ke bank lain lewat dana yg terpending ol… https://t.co/O6jFoemwBC,,,,
12/15/2021 1:35,@tegorsapa @danawallet Saya sudah masuk kak alhamdulillah🥺,,,,,
12/15/2021 1:34,@ddavidto @danawallet sama banget ka udah 3hari juga msh disuruh nunggu juga,,,,,
12/15/2021 0:55,@20112k21 @ovo_id @danawallet Saya selama pakai dana tak ada kendala ☺,,,,,
12/15/2021 0:21,@aguslio17g @danawallet @bukalapak Serius sejak tanggal 6 gan,,? Ada apa dengan dana ya biasanya lancar,, kirain er… https://t.co/6sLyM9tCZ6,
12/15/2021 0:19,@Youd2nd @danawallet @bukalapak Baru kali ini top up shopee lewat dana, eh nggak sukses,," status ""menunggu"" dari tgl 12",,
12/15/2021 0:15,@danawallet @pujangga_bebas Laporan dr tgl 13 sampai sekarang belum ada balasan,, jangan bercanda min,, kalau cs te… https://t.co/c3gu3Qo0Ac,
12/15/2021 0:13,@danawallet @pujangga_bebas Langsung aja nomor yg bisa dihubungi min,, biar enak jelasinya,,,
12/15/2021 0:09,@ddavidto @danawallet Btw apakah sekarang sudah balik gan,,?,,,
12/15/2021 0:09,@ddavidto @danawallet Ternyata ada yg mengalami hal yg sama,, mau telfon cs juga susahnya minta ampun,,,
12/14/2021 23:19,#zonauang aku mau nanya, jadi aku tadi beli pulsa 100k di @danawallet tulisannya transaksi sudah berhasil tapi puls… https://t.co/0U3gD8IChb,,,,
12/14/2021 23:12,@danawallet tolong ini kenapa ya, dari semalem saya ga bisa buka dana. https://t.co/GyPdourWPj,,,,
12/14/2021 23:11,@HokiAlwaysnan @danawallet Iya nih nyangkut tp td udah ada balasan katanya lg di proses pengembalian dalam beberapa… https://t.co/SUuXzjBBbE,,,,,
12/14/2021 22:30,@danawallet Sudah buat laporan min, namun saldo belum juga masuk, makanya sounding di sini juga,,,
12/14/2021 20:13,RT @danawallet: Sssttt! Ada cara canggih buat Kirim Uang nih. Sekarang kamu bisa pilih transfer pakai Saldo DANA atau Kartu Debit di DANA l…,,,,,
12/14/2021 19:05,@vrdhmrh @danawallet Sama kak kita udah 4 hari pending, katanya 5 hari kerja ga termasuk sabtu minggu,,,,
12/14/2021 18:52,@danawallet Sudah ada kok kak, barusan saya perbarui aplikasinya. Terimakasih sebelumnya kak 🙏,,,,
12/14/2021 17:47,@danawallet ,,,,,
12/14/2021 17:23,@danawallet kak kok di aplikasi dana tidak ada tulisan keluar ya? https://t.co/bjnvQRypYy,,,,,
12/14/2021 17:16,@danawallet cek DM min pliss,,,,,
12/14/2021 17:11,Ini gimana ya akun saya kenapa masih di bekukan padahal saya sudah meminta pembatalan di bekukan terkait laporan yg saya buat @danawallet,,,,,
12/14/2021 17:08,@MiftaZet97 @danawallet @ojkindonesia Apa sudah berhasil kak direspon cs? Saya udah hmpir 2 minggu gak berhasil,,,,,
12/14/2021 17:03,@ddavidto @danawallet Dari pada posting mending urusin konsumen min.,,,,,
12/14/2021 16:39,"@danawallet @Telkomsel plisss dongg ini beli pulsa 30rb dari tadi ga masuk"" butuh konfirmasinya karena lagi butuh b… https://t.co/6uUXRKIVgf",,,,,
12/14/2021 16:27,RT @danawallet: Sssttt! Ada cara canggih buat Kirim Uang nih. Sekarang kamu bisa pilih transfer pakai Saldo DANA atau Kartu Debit di DANA l…,,,,,
12/14/2021 16:20,@danawallet sekarang saya harus gimana lagi ya? saya bingung sebenernya data yang minta udah masuk apa belum, kalo… https://t.co/74PbskP32p,,,,
12/14/2021 16:20,kita langsung laporin ke @danawallet biar bisa langsung di bekuin akunnya tapi responnya kurang cepet. kita juga ud… https://t.co/HbWV7UYOMp,,,,,
12/14/2021 15:46,@danawallet topup mandiri e-money sejak tanggal 10 Desember 2021 jam 21.38 WIB, sampai tanggal 14 Desember 2021 jam… https://t.co/T6o4aR3EWN,,,,
12/14/2021 14:23,Halo kak admin @danawallet Sy pngguna dana premium &amp; akun sy yg trdaftar nmorny sdh tdk bsa diaktifkn lg,,,,,
12/14/2021 14:00,jawaban template.,,,,,
12/14/2021 13:55,tolong dong @danawallet uang saya kapan dikembaliin, transaksi dari tanggal 13 desember 2021 sampe sekarang gada ke… https://t.co/UxLkzQUiTN,,,,
12/14/2021 13:34,@danawallet Customer servicenya kurang cepat,,,,,
12/14/2021 13:31,@danawallet gmn ini uang sy udh 2hari masih blm ada kejelasan, trs aja disuruh nunggu dgn jawaban gitu2 aja,,,,
12/14/2021 13:25,FIX PINDAH KE @ovo_id ,,,,,
12/14/2021 13:22,Naahh biar tau keuntungan bisnis kita, bisa banget loh atur pake DANA? Canggih banget ga siih?,,,,
12/14/2021 13:17,Kepikiran beberapa tahun yang lalu saat transfer masih kena admin, mana transfer berkali2 ke beda bank. Beeuh kalo… https://t.co/9Ci7zf3D8y,,,,
12/14/2021 13:15,@danawallet tolong dong, ini kenapaaahhh????!! https://t.co/gyCwGiT764,,,,
12/14/2021 13:14,Ku yang dulu bukan lah yang sekarang, dulu jajan duluan sekarang nabung duluan. Dulu dulu dulu gak punya planning,… https://t.co/GkkAfFIoa4,,,
12/14/2021 13:14,Ada yg bisa bantu?,,,,,
12/14/2021 13:12,Udah pada tau belum kalo belanja di bukalapak terus bayarnya pake DANA tuh bisa gratis ongkir sampe 15 ribu loohh!!… https://t.co/k9e5gwLqLn,,,,,
12/14/2021 12:22,@ddavidto @danawallet Aku sudah masuk ni alhamdulillah 🥲,,,,,
12/14/2021 12:19,@bukalapak @danawallet , itu no reff sukses dapat dari mana?,,,,
12/14/2021 12:07,@danawallet aduh gausah banyak cangcingcong deh, udah emosi banget nih 3 hari duit gw gajelas ada dmana. balikin dlu aje dah,,,,
12/14/2021 12:06,@vrdhmrh @danawallet gatau juga ya kak, kayanya sih klo baca tweet orang2 jg banyak yg senasib ama kita,,,,
12/14/2021 11:57,Tolong dong ini @BANKBRI_ID @danawallet,,,,,
12/14/2021 11:57,Gatau aku kudu kasih aduan ke @BANKBRI_ID apa @danawallet.,,,,,
12/14/2021 11:53,@oatmlea @danawallet samasama kakk❣,,,,,
12/14/2021 11:50,setelah 3x24 jam, disuruh nunggu lagi 5x24jam. emeNZING,,,,
12/14/2021 11:39,@MiftaZet97 @danawallet @ojkindonesia mjb nder. emg hrus sabar2, pngalaman gw, diprosesnya sesuai antrian laporan m… https://t.co/I2jVXgx2Zf,,,
12/14/2021 11:32,@oatmlea @danawallet ribet bat emang dah🙄 apa coba diperbarui lagi kak appsnya,,,,,
12/14/2021 11:29,@KresnaIsmail @danawallet mjb nder. lngsung email help@dana.id aja, lngsung masuk antrian laporan jd tinggal nunggu… https://t.co/1lKbukyKSI,,,,
12/14/2021 11:27,@oatmlea @danawallet Oh iya bener ya bot😭,,,,,
12/14/2021 11:26,@oatmlea @danawallet Anjir langsung di tag dong😭🤣,,,,,
12/14/2021 11:15,@danawallet min tolong cek dm, terimakasih.,,,,
12/14/2021 11:00,RT @danawallet: Sssttt! Ada cara canggih buat Kirim Uang nih. Sekarang kamu bisa pilih transfer pakai Saldo DANA atau Kartu Debit di DANA l…,,,,,
12/14/2021 10:57,@danawallet ini knp ya https://t.co/VWC4swSMKW,,,,,
12/14/2021 10:55,@danawallet sudah di tlfn csnya tpi ga diangkat,,,,,
12/14/2021 10:28,@ddavidto @danawallet Lah, udh brp lama itu?,,,,
12/14/2021 10:23,@danawallet bantu cek dm yaaa,,,,,
12/14/2021 10:05,@danawallet udah, tetep abis itu no respon lagi.,,,,
12/14/2021 9:59,@danawallet kirim dana ke gopay gk bisa, sesi telah berakhir terus ... solusinya min,,,,
12/14/2021 9:51,@vrdhmrh @danawallet bukan, shopeepay,,,,
